UNIQUEID,REGION,STATE,PERCENTILE,TOP5PCT,HHNUMBR,AGES5TO18,pctPopulation,LIVINGQRTS,TENURETYPE,PROPERTYVALUE,LOWERRENT,HOUSINGPROJECT,FOODSTAMPS,ENGERGYASST,pctFRval,pctSEval,pctWSval,pctOIval,pctANNval,pctCSPval,pctDISval,pctDIVval,pctSDTval,pctEDval,pctFINval,pctINTval,pctPAWval,pctPENval,pctRNTval,pctSSIval,pctSSval,pctSURval,pctUCval,pctVETval,pctWCval,pctTotal ,pctPopPercent,HTOTVAL
00041078635225405011,4,4,1,2,1,0,0.000333,5,1,200000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,8400
00190061409448506011,4,4,5,2,1,0,0.000333,1,1,400000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0.12,0.05,0,0,0.02,0,0,0.15,0,0.66,0,0,0,0,1,1,24255
02411030147100506011,4,4,2,2,2,1,0.000666001,5,1,50000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.5,8928
40013052471110006011,4,4,9,2,2,0,0.000666001,1,1,275000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0.39,0,0,0,0.39,0.07,0,0,1,0.5,46200
52174600820034906011,4,4,15,2,1,0,0.000333,1,1,400000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,1,1,100001
00041101000372106011,4,4,6,2,2,0,0.000666001,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,32056
41546045504110004011,4,4,2,2,1,0,0.000333,1,0,0,No Rental Assistance,Not a Public Housing Project,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8928
00041158184622504011,4,4,1,2,3,2,0.000999001,1,1,50000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,8500
74021511020040304111,4,4,7,2,1,0,0.000333,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,37000
00041156941017305011,4,4,17,2,2,0,0.000666001,1,1,340000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.6,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,1,0.5,136312
10114901610043007011,4,4,9,2,4,1,0.001332001,1,1,100000,No Rental Assistance,Not a Public Housing Project,0,300,0,0.21,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0,1,0.25,47863
18382004006790405111,4,4,10,2,3,1,0.000999001,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,59001
07805493200703106011,4,4,1,2,2,1,0.000666001,5,0,0,No Rental Assistance,Not a Public Housing Project,970,0,0,0,0.57,0,0,0,0,0,0,0,0.43,0,0,0,0,0,0,0,0,0,0,1,0.5,6900
00170081908945106011,4,4,6,2,2,0,0.000666001,1,1,5000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0,0,0.18,0,1,0.5,30105
04091272274836506011,4,49,12,2,7,2,0.002304906,1,1,250000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.96,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,1,0.14,70050
04091202274837505011,4,49,3,2,1,0,0.000329272,1,1,120000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0.99,0,0,0,0,1,1,15700
27906942340121105011,4,49,4,2,1,0,0.000329272,4,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0.96,0,0,0,0,1,1,23920
94192031762120405011,4,49,2,2,1,0,0.000329272,4,0,0,No Rental Assistance,Not a Public Housing Project,1500,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8770
16149202934027105011,4,49,2,2,1,0,0.000329272,4,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,10000
12673409024211905012,4,49,2,2,1,0,0.000329272,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,13548
42274021803597606011,4,49,14,2,5,1,0.001646362,1,1,230000,No Rental Assistance,Not a Public Housing Project,0,0,0,0.05,0.92,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,1,0.2,86500
43179902964042706011,4,49,11,2,2,0,0.000658545,1,1,100000,No Rental Assistance,Not a Public Housing Project,0,0,0,0.05,0,0,0.1,0,0,0,0,0,0,0,0,0.47,0,0,0.36,0,0,0.02,0,1,0.5,63113
04091286694555106011,4,49,18,2,1,0,0.000329272,1,1,120000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.82,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,1,1,170043
42204021803597705011,4,49,16,2,4,2,0.001317089,5,1,250000,No Rental Assistance,Not a Public Housing Project,0,0,0,0.02,0.95,0,0,0.01,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,1.01,0.25,107780
98099064234120405012,4,49,9,2,3,1,0.000987817,1,1,150000,No Rental Assistance,Not a Public Housing Project,0,0,0,0.01,0.97,0,0,0,0,0.01,0,0,0,0.01,0,0,0,0,0,0,0,0,0,1,0.33,46169
91020145490531905011,4,49,11,2,4,2,0.001317089,1,1,120000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,61500
00342376791031406011,4,49,19,2,3,1,0.000987817,1,1,300000,No Rental Assistance,Not a Public Housing Project,0,0,0.75,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0.99,0.33,188871
51020748467322906011,4,49,11,2,2,0,0.000658545,1,1,120000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,65051
89447312000752205011,4,49,19,2,2,0,0.000658545,1,1,330000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.62,0,0,0,0,0,0,0,0,0.38,0,0,0,0,0,0,0,0,0,1,0.5,200110
90242439191006405011,4,49,8,2,3,0,0.000987817,1,1,70000,No Rental Assistance,Not a Public Housing Project,0,326,0,0,0,0,0,0,0,0,0,0.62,0,0,0,0,0,0,0.38,0,0,0,0,1,0.33,45996
84949090123240605011,4,49,17,2,1,0,0.000329272,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,132450
42914091306294005011,4,49,6,2,2,0,0.000658545,1,1,130000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.22,0,0,0.78,0,0,0,0,1.01,0.51,32875
04091215148143705011,4,49,11,2,2,0,0.000658545,1,1,140000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0.04,0,0.47,0,0,0,0,1,0.5,61338
51020748470322905011,4,49,11,2,1,0,0.000329272,1,1,70000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,60000
39444619010022905011,4,49,3,2,5,2,0.001646362,1,0,0,No Rental Assistance,Not a Public Housing Project,8844,400,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,1,0.2,14742
42188051104794106011,4,49,16,2,2,0,0.000658545,1,1,170000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,110450
30942451091095105012,4,49,10,2,11,6,0.003621995,1,0,0,No Rental Assistance,Not a Public Housing Project,1943,241,0,0,0.62,0,0,0.17,0,0,0,0,0,0,0.02,0,0,0.07,0.07,0,0.05,0,0,1,0.09,56620
04091219944360205011,4,49,5,2,2,0,0.000658545,1,1,130000,No Rental Assistance,Not a Public Housing Project,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,25000
60142456891055906011,4,49,16,2,6,2,0.001975634,1,1,120000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.84,0,0.03,0,0,0.01,0,0.06,0,0.06,0,0,0,0,0,0,0,0,0,1,0.17,114738
71000659352808206011,4,32,10,2,1,0,0.000402414,5,1,65000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.93,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,1,1,54011
00730598221058606011,4,32,9,2,2,0,0.000804829,5,1,90000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,46567
03021026832816706011,4,32,14,2,3,0,0.001207243,1,0,0,No Rental Assistance,Public Housing Project ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,92000
03021020865985706011,4,32,6,2,1,0,0.000402414,5,1,170000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0.01,0,0.26,0,0,0.73,0,0,0,0,1.01,1.01,30817
08304292930191105011,4,32,1,2,1,0,0.000402414,1,1,1000000,No Rental Assistance,Not a Public Housing Project,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8412
09104280430066105011,4,32,1,2,1,0,0.000402414,1,0,0,Partial Rent Paid,Not a Public Housing Project,400,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20330281021079405011,4,32,4,2,1,0,0.000402414,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,20400
09504221630172106011,4,32,17,2,2,0,0.000804829,1,1,265000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0,0,1,0.5,135050
22215170194030606011,4,32,6,2,2,0,0.000804829,1,1,280000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,32000
03021002142897305011,4,32,2,2,1,0,0.000402414,1,0,0,No Rental Assistance,Not a Public Housing Project,876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8820
82324912000730105011,4,32,7,2,2,0,0.000804829,1,1,420000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0.03,0,0,0,0,0.64,0,0,0,0,1,0.5,38082
03021010440175306011,4,32,20,1,4,2,0.00161,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,650000
12304710010530406011,4,32,16,2,4,1,0.001609658,1,1,180000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,119000
00330014121057406011,4,32,4,2,2,0,0.000804829,5,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,21600
86201060194030405011,4,32,6,2,2,0,0.000804829,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,32000
22157062941100306011,4,32,12,2,4,0,0.001609658,1,1,285000,No Rental Assistance,Not a Public Housing Project,0,0,0,0.22,0.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,67000
03001234730040106111,4,32,20,1,3,1,0.00121,5,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,1,0.33,1123039
14137302003400006111,4,32,12,2,5,2,0.002012072,1,1,180000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,1,0.2,73053
91000477320935204111,4,32,19,2,3,1,0.001207243,1,1,475000,No Rental Assistance,Not a Public Housing Project,0,0,0,0.73,0.23,0,0,0,0,0.02,0,0,0,0.02,0,0,0,0,0,0,0,0,0,1,0.33,216503
30914061607120306011,4,32,8,2,3,0,0.001207243,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,45000
22157062941100307011,4,32,3,2,2,0,0.000804829,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0,0,0,0,1,0.5,16000
03021034109553706011,4,32,13,2,4,1,0.001609658,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,79200
30811011200024605011,4,32,10,2,3,0,0.001207243,1,1,225000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.99,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,1,0.33,55405
01122200253096306011,4,32,2,2,1,0,0.000402414,5,0,0,No Rental Assistance,Not a Public Housing Project,1080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,9120
12165302002903206011,4,32,2,2,2,0,0.000804829,5,0,0,No Rental Assistance,Not a Public Housing Project,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0.93,0,0,0,0,1,0.5,10619
51691091706537005011,4,53,12,2,1,0,0.000294811,1,1,150000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,68000
32967046444110505011,4,53,2,2,2,0,0.000589623,1,1,150000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,13259
10116503021204106011,4,53,3,2,2,0,0.000589623,1,1,60000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91,0,0,0.09,0,1,0.5,18300
10321400111250606011,4,53,8,2,2,0,0.000589623,1,1,100000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0.02,0.22,0,0,0,0,0.06,0,0,0.7,0,0,0,0,1,0.5,43185
52046021300630906011,4,53,13,2,5,3,0.001474057,1,1,75000,No Rental Assistance,Not a Public Housing Project,6312,484,0,0,0.83,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0.12,0,0,0,0,1,0.2,79796
61020063594020306011,4,53,10,2,1,0,0.000294811,1,1,150000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.55,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0.33,0,0,0,0,1,1,52592
05031196123181405011,4,53,5,2,3,2,0.000884434,5,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.77,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,26000
20652630431090006011,4,53,14,2,3,0,0.000884434,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,90000
51386071207335605011,4,53,6,2,2,0,0.000589623,1,1,500000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,0,0,0.54,0,0,0,0,1,0.5,31794
16756503019718905011,4,53,12,2,2,0,0.000589623,1,1,140000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.04,0,0.75,0,0,0.08,0,1,0.5,73961
41010231519861305012,4,53,4,2,2,0,0.000589623,5,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,20000
51193061108432105011,4,53,3,2,1,0,0.000294811,5,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,17071
64123701645044905011,4,53,8,2,5,2,0.001474057,1,0,0,No Rental Assistance,Not a Public Housing Project,8880,0,0,0,0.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,1,0.2,41900
33560012090361005011,4,53,1,2,1,0,0.000294811,6,1,240000,No Rental Assistance,Not a Public Housing Project,2280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,2651
61010063539020305011,4,53,2,2,1,0,0.000294811,1,1,60000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,12240
08143701315086905011,4,53,5,2,2,0,0.000589623,1,1,220000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,24444
25907367650461106011,4,53,8,2,2,0,0.000589623,1,1,120000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.01,0,0.1,0,0,0.59,0,0,0.24,0,0.99,0.5,45415
16756503026714906011,4,53,9,2,2,0,0.000589623,1,1,250000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,1,0.5,51216
23565717050432306011,4,53,12,2,4,2,0.001179245,1,0,0,No Rental Assistance,Public Housing Project ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,73684
31020562545773306011,4,53,2,2,1,0,0.000294811,1,0,0,No Rental Assistance,Not a Public Housing Project,2760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.62,0,0,0,0,1,1,10019
70352623531047506011,4,53,1,2,1,0,0.000294811,5,0,0,No Rental Assistance,Not a Public Housing Project,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35531041821120506011,4,53,11,2,4,0,0.001179245,1,1,89000,No Rental Assistance,Not a Public Housing Project,6528,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.04,0,0,0.59,0,1,0.25,62651
12153102345018506011,4,53,6,2,1,0,0.000294811,1,1,140000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.76,0.23,0,0,0,1,1,29070
21010955558952305011,4,53,7,2,1,0,0.000294811,1,1,250000,No Rental Assistance,Not a Public Housing Project,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40000
51581061701938805011,4,53,16,2,1,0,0.000294811,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,113340
09303146340126105011,4,41,16,2,2,0,0.000750469,1,1,500000,No Rental Assistance,Not a Public Housing Project,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.02,0,0.06,0.01,0,0.3,0.37,0,0,0,1.01,0.51,107555
40118041805114505011,4,41,7,2,1,0,0.000375235,1,1,250000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0,0,0,0,0.76,0,0,0,0,1,1,39403
02100194140135105011,4,41,8,2,1,0,0.000375235,1,1,180000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.95,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,1,1,42000
19113015204100405011,4,41,17,2,2,0,0.000750469,1,1,180000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,131370
30240253311082106011,4,41,17,2,2,0,0.000750469,1,1,175000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.21,0,0,0.78,0,1,0.5,128104
88131700874046406011,4,41,4,2,4,3,0.001500938,5,1,20000,No Rental Assistance,Not a Public Housing Project,2160,500,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.25,21000
21000960490442105111,4,41,3,2,1,0,0.000375235,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,15683
02100194140135106111,4,41,18,2,2,0,0.000750469,1,1,220000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,160018
50191300114042106111,4,41,8,2,2,0,0.000750469,1,1,185000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.2,0,0,0,0,0.06,0.05,0,0,0.03,0,0.04,0,0,0.61,0,0,0,0,0.99,0.5,41911
81000322453092106011,4,41,1,2,3,0,0.001125704,5,1,30000,No Rental Assistance,Not a Public Housing Project,2328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.33,6060
40332031502211806011,4,41,7,2,2,0,0.000750469,1,0,0,No Rental Assistance,Not a Public Housing Project,1656,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,35000
13487078684100406011,4,41,9,2,5,3,0.001876173,5,1,28000,No Rental Assistance,Not a Public Housing Project,2520,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2,50000
40140881111055405011,4,41,20,1,2,0,0.00075,1,1,400000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0.01,0,0,0.89,0,0,0,0,0,0,0.03,0,0.07,0,0,0,0,1,0.5,174480
46163120193040305011,4,41,18,2,4,0,0.001500938,1,1,450000,No Rental Assistance,Not a Public Housing Project,0,0,0,0.14,0.59,0,0.11,0,0,0,0,0,0,0.03,0,0,0.12,0,0,0,0,0,0,0.99,0.25,172346
73155130194040005011,4,41,9,2,2,0,0.000750469,1,1,800000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26,0.26,0,0,0.49,0,1.01,0.51,46814
09504105040433106011,4,41,3,2,1,0,0.000375235,1,0,0,Partial Rent Paid,Not a Public Housing Project,0,0,0,0,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0.58,0,0,0,0,0,1,1,14400
04011001345017205111,4,41,19,2,3,0,0.001125704,1,1,950000,No Rental Assistance,Not a Public Housing Project,0,0,0.17,0,0.68,0,0,0,0,0,0.09,0,0,0.07,0,0,0,0,0,0,0,0,0,1.01,0.34,183004
04011004296049205112,4,41,3,2,1,0,0.000375235,1,0,0,Partial Rent Paid,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0.98,0,0,0,1,1,13944
81484514010510105011,4,41,11,2,2,1,0.000750469,1,1,112000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.47,0,0,0,0,0,0.31,0,0,0.04,0,0,0.05,0,0,0,0.13,0,0,1,0.5,63540
40236031303916606011,4,41,15,2,4,1,0.001500938,1,1,330000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.97,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,1,0.25,102739
01469414040420206011,4,41,3,2,1,0,0.000375235,1,0,0,Partial Rent Paid,Not a Public Housing Project,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,14469
13490401007531505011,4,41,9,2,2,0,0.000750469,1,1,250000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,0,0,0,0,1,0.5,51010
21000960444442106011,4,41,2,2,1,0,0.000375235,1,0,0,Partial Rent Paid,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,12900
88181700874046005111,4,41,11,2,2,0,0.000750469,1,1,250000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.86,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,1,0.5,63624
17867401008480805112,4,41,3,2,1,0,0.000375235,1,0,0,No Rental Assistance,Not a Public Housing Project,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,15696
79660810114000006011,4,6,5,2,2,0,0.000324992,1,1,500000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,27984
50300324961063906011,4,6,9,2,1,0,0.000162496,1,1,80000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42,0,0,0,0,1,1,51798
09660010114100006011,4,6,2,2,1,0,0.000162496,1,0,0,No Rental Assistance,Public Housing Project ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0.97,0,0,0,0,1,1,13223
31000417059034606011,4,6,3,2,2,0,0.000324992,1,1,1000000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,14459
00061066530809305011,4,6,10,2,2,0,0.000324992,1,1,250000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,52000
00061091595050906011,4,6,19,2,1,0,0.000162496,1,1,300000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.32,0,0,0,0.3,0,0.32,0,0,0.05,0,0,0,0,0,0,0,0,0,0.99,0.99,185170
76014013090530406011,4,6,3,2,1,0,0.000162496,5,1,5000,No Rental Assistance,Not a Public Housing Project,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,14000
00493051203369606011,4,6,5,2,1,0,0.000162496,1,0,0,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,25068
14234006002587205011,4,6,4,2,2,0,0.000324992,1,1,200000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.5,21650
11410006007698006011,4,6,19,2,4,2,0.000649984,1,1,620000,No Rental Assistance,Not a Public Housing Project,0,0,0,0,0.91,0,0,0,0,0.01,0,0,0,0,0,0,0.09,0,0,0,0,0,0,1.01,0.25,194222
